Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,AvgSoilRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
6, 5, eco2, 2, 369410, 0, 26.9, 0, 0.34, 0.2, 0.34, 0, 0, 0.85, 
6, 5, eco3, 3, 292243, 0, 19.3, 2.89, 20.81, 12.93, 17.92, 0, 0, 5.56, 
6, 5, eco4, 4, 482063, 0, 19.4, 3.17, 34.51, 20.52, 31.34, 0, 0, 3.75, 
6, 5, eco5, 5, 279971, 0, 18, 6.55, 63.07, 33.79, 56.52, 0, 0, 3.4, 
6, 5, eco6, 6, 936093, 0, 19.9, 0.36, 1.47, 1.06, 1.1, 0, 0, 2.48, 
6, 5, eco7, 7, 521671, 0, 18.6, 2.4, 12.7, 6.95, 10.31, 0, 0, 2.22, 
6, 5, eco8, 8, 580739, 0, 21.9, 0.26, 1.31, 1.01, 1.05, 0, 0, 2.67, 
6, 5, eco9, 9, 336263, 0.1, 17.7, 0.53, 1.28, 0.96, 0.75, 0, 0, 1.92, 
6, 5, eco10, 10, 254883, 0, 19.3, 4.61, 35.64, 17.44, 31.03, 0, 0, 2.39, 
6, 6, eco1, 1, 472775, 1, 16.9, 2.19, 7.16, 4.33, 4.96, 0, 0, 2.72, 
6, 6, eco2, 2, 369410, 0, 26.1, 0, 0.31, 0.19, 0.31, 0, 0, 0.68, 
6, 6, eco3, 3, 292243, 0.2, 17.8, 3.44, 16.88, 10.62, 13.44, 0, 0, 4.54, 
6, 6, eco4, 4, 482063, 0, 18.1, 3.43, 27.63, 16.46, 24.2, 0, 0, 3.01, 
6, 6, eco5, 5, 279971, 0.1, 15.8, 6.94, 53.66, 28.85, 46.72, 0, 0, 2.78, 
6, 6, eco6, 6, 936093, 0, 19.2, 0.38, 1.12, 0.83, 0.73, 0, 0, 1.99, 
6, 6, eco7, 7, 521671, 0.2, 18.8, 2.32, 9.69, 5.35, 7.37, 0, 0, 1.87, 
6, 6, eco8, 8, 580739, 0.2, 20.6, 0.28, 1.09, 0.86, 0.81, 0, 0, 2.22, 
6, 6, eco9, 9, 336263, 0.4, 16.1, 1.35, 1.11, 1.05, -0.24, 0, 0, 1.67, 
6, 6, eco10, 10, 254883, 0.1, 19.8, 4.37, 26.06, 12.67, 21.69, 0, 0, 1.94, 
7, 7, eco1, 1, 472775, 0.9, 24.6, 0.92, 5.91, 2.89, 4.99, 0, 0, 1.91, 
7, 7, eco2, 2, 369410, 0.9, 33.3, 0, 0.52, 0.29, 0.52, 0, 0, 0.88, 
7, 7, eco3, 3, 292243, 0, 26.9, 1.76, 7.36, 4.56, 5.6, 0, 0, 3.63, 
7, 7, eco4, 4, 482063, 0.5, 26.2, 1.97, 16.47, 8.76, 14.5, 0, 0, 2.63, 
7, 7, eco5, 5, 279971, 2.2, 23.9, 6.13, 61.21, 27.85, 55.08, 0, 0, 2.86, 
7, 7, eco6, 6, 936093, 0.4, 27.1, 0.18, 0.95, 0.68, 0.77, 0, 0, 1.77, 
7, 7, eco7, 7, 521671, 0, 24.4, 1.48, 7, 3.31, 5.52, 0, 0, 1.51, 
7, 7, eco8, 8, 580739, 0, 29.7, 0.11, 0.93, 0.73, 0.82, 0, 0, 1.78, 
7, 7, eco9, 9, 336263, 0.1, 25.3, 0, 0.87, 0.54, 0.86, 0, 0, 1.31, 
7, 7, eco10, 10, 254883, 0, 25.6, 2.71, 21.94, 8.9, 19.23, 0, 0, 1.56, 
7, 8, eco1, 1, 472775, 0.8, 23.6, 0.92, 5.27, 2.61, 4.35, 0, 0, 1.87, 
7, 8, eco2, 2, 369410, 0, 32.4, 0, 0.46, 0.26, 0.46, 0, 0, 0.72, 
7, 8, eco3, 3, 292243, 0, 24.9, 1.96, 6.27, 3.97, 4.31, 0, 0, 2.91, 
7, 8, eco4, 4, 482063, 0, 24.9, 1.95, 13.53, 7.22, 11.58, 0, 0, 2.12, 
7, 8, eco5, 5, 279971, 0.6, 22.6, 5.47, 47.09, 21.64, 41.62, 0, 0, 2.55, 
7, 8, eco6, 6, 936093, 0, 26.1, 0.17, 0.82, 0.59, 0.65, 0, 0, 1.42, 
7, 8, eco7, 7, 521671, 0, 24.2, 1.36, 6.27, 2.95, 4.91, 0, 0, 1.21, 
7, 8, eco8, 8, 580739, 0.1, 27.9, 0.13, 0.82, 0.65, 0.69, 0, 0, 1.45, 
7, 8, eco9, 9, 336263, 0.3, 23.9, 0, 0.79, 0.5, 0.79, 0, 0, 1.16, 
7, 8, eco10, 10, 254883, 0, 25.2, 2.49, 20.09, 8.1, 17.6, 0, 0, 1.25, 
7, 9, eco1, 1, 472775, 0, 21.5, 0.93, 4.3, 2.17, 3.37, 0, 0, 1.5, 
7, 9, eco2, 2, 369410, 0, 29.2, 0, 0.39, 0.22, 0.39, 0, 0, 0.58, 
7, 9, eco3, 3, 292243, 0, 22.4, 2.2, 5.85, 3.78, 3.65, 0, 0, 2.32, 
7, 9, eco4, 4, 482063, 0, 22.8, 2.15, 12.47, 6.74, 10.32, 0, 0, 1.69, 
7, 9, eco5, 5, 279971, 0, 20.6, 5.54, 39.8, 18.53, 34.26, 0, 0, 2.04, 
7, 9, eco6, 6, 936093, 0, 23.9, 0.2, 0.74, 0.54, 0.54, 0, 0, 1.14, 
7, 9, eco7, 7, 521671, 0, 21.6, 1.59, 5.79, 2.82, 4.2, 0, 0, 0.97, 
7, 9, eco8, 8, 580739, 0, 24.4, 0.18, 0.71, 0.57, 0.53, 0, 0, 1.16, 
7, 9, eco9, 9, 336263, 0, 21.1, 0.01, 0.68, 0.43, 0.67, 0, 0, 0.93, 
7, 9, eco10, 10, 254883, 0, 22.6, 2.94, 18.26, 7.53, 15.32, 0, 0, 1, 
7, 10, eco1, 1, 472775, 3.2, 15.1, 5.61, 20.23, 10.84, 14.62, 0, 0.01, 2.15, 
7, 10, eco2, 2, 369410, 2.4, 21.5, 0.01, 0.98, 0.56, 0.97, 0, 0, 1, 
7, 10, eco3, 3, 292243, 1, 16.3, 4.41, 11.72, 7.65, 7.31, 0, 0, 2.34, 
7, 10, eco4, 4, 482063, 1.1, 16.4, 4.84, 25.29, 14.08, 20.45, 0, 0, 1.86, 
7, 10, eco5, 5, 279971, 3.4, 12.8, 9.86, 189.44, 88.08, 179.59, 0, 0.01, 2.87, 
7, 10, eco6, 6, 936093, 1.8, 17.1, 1.17, 2.05, 1.64, 0.88, 0, 0, 1.67, 
7, 10, eco7, 7, 521671, 1.3, 19.8, 2.83, 10.24, 5.02, 7.41, 0, 0, 1.35, 
7, 10, eco8, 8, 580739, 0.4, 17.2, 0.54, 0.85, 0.74, 0.31, 0, 0, 1.14, 
7, 10, eco9, 9, 336263, 2.2, 13.8, 6.18, 2.33, 3.01, -3.85, 0, 0, 1.39, 
7, 10, eco10, 10, 254883, 1.3, 19.4, 5.8, 33.68, 14.14, 27.88, 0, 0, 1.4, 
7, 11, eco1, 1, 472775, 6.9, 11.7, 11.75, 32.06, 17.84, 20.3, 0.01, 0.1, 3.22, 
7, 11, eco2, 2, 369410, 0.9, 16.4, 1.69, 1.63, 1.33, -0.06, 0, 0, 1.13, 
7, 11, eco3, 3, 292243, 3.3, 12.7, 10.83, 30.02, 20.05, 19.19, 0, 0.01, 3.27, 
7, 11, eco4, 4, 482063, 7.9, 12.8, 13.86, 80.39, 43.11, 66.54, 0.01, 0.07, 4.3, 
7, 11, eco5, 5, 279971, 7, 10.2, 8.99, 196.67, 88.87, 187.68, 0.01, 0.09, 4.41, 
7, 11, eco6, 6, 936093, 2.9, 13.5, 6.63, 6.48, 6.03, -0.15, 0, 0.01, 2.28, 
7, 11, eco7, 7, 521671, 4.2, 17.4, 4.25, 60.51, 27.89, 56.26, 0, 0.04, 1.88, 
7, 11, eco8, 8, 580739, 0.9, 12.3, 3.45, 2.66, 2.76, -0.78, 0, 0, 1.33, 
7, 11, eco9, 9, 336263, 6.5, 10.6, 12.13, 5.76, 6.8, -6.37, 0.01, 0.06, 1.97, 
7, 11, eco10, 10, 254883, 5, 16.7, 6.33, 235.5, 97.07, 229.16, 0.01, 0.07, 2.34, 
7, 12, eco1, 1, 472775, 5.1, 8, 4.82, 22.68, 10.52, 17.86, 0.01, 0.06, 4.19, 
7, 12, eco2, 2, 369410, 2.9, 12.3, 9.26, 3.74, 4.45, -5.52, 0, 0.01, 1.72, 
7, 12, eco3, 3, 292243, 5.7, 8.4, 5.03, 19.48, 10.68, 14.45, 0.01, 0.03, 5.9, 
7, 12, eco4, 4, 482063, 6.8, 9.3, 8.37, 55.4, 25.28, 47.03, 0.01, 0.06, 5.87, 
7, 12, eco5, 5, 279971, 5.8, 6.5, 2.22, 131.5, 45.42, 129.27, 0.01, 0.06, 5.67, 
7, 12, eco6, 6, 936093, 6.7, 10.1, 6.31, 4.96, 4.57, -1.35, 0.01, 0.05, 3.98, 
7, 12, eco7, 7, 521671, 4.6, 14, 7.9, 62.34, 30.02, 54.44, 0.01, 0.04, 2.76, 
7, 12, eco8, 8, 580739, 3.9, 7.9, 1.54, 3.92, 3.08, 2.38, 0, 0.02, 3.05, 
7, 12, eco9, 9, 336263, 8.7, 6.2, 1.81, 2.73, 1.77, 0.92, 0.01, 0.07, 3.08, 
7, 12, eco10, 10, 254883, 7.1, 13.1, 5.44, 206.02, 83.37, 200.58, 0.01, 0.11, 3.84, 
7, 1, eco1, 1, 472775, 9.5, 10.6, 10.39, 26.58, 13.59, 16.19, 0.01, 0.16, 4.11, 
7, 1, eco2, 2, 369410, 3.2, 15.3, 4.82, 4.31, 3.69, -0.51, 0, 0.02, 1.59, 
7, 1, eco3, 3, 292243, 4.8, 11, 9.21, 25.53, 16.13, 16.33, 0.01, 0.03, 6.7, 
7, 1, eco4, 4, 482063, 9.1, 12.1, 12.2, 69.42, 34.72, 57.22, 0.01, 0.12, 6.08, 
7, 1, eco5, 5, 279971, 9.8, 9.2, 5.06, 162.35, 62.29, 157.29, 0.01, 0.17, 5.36, 
7, 1, eco6, 6, 936093, 5.1, 12.6, 7.23, 6.58, 6.11, -0.65, 0.01, 0.04, 4.07, 
7, 1, eco7, 7, 521671, 5.3, 16.1, 3.89, 70.3, 33.51, 66.42, 0.01, 0.06, 2.87, 
7, 1, eco8, 8, 580739, 2.8, 10.3, 3.63, 5.39, 4.87, 1.76, 0, 0.02, 3.28, 
7, 1, eco9, 9, 336263, 9.5, 8.8, 8.08, 3.99, 4.26, -4.09, 0.01, 0.1, 2.77, 
7, 1, eco10, 10, 254883, 7.4, 15.6, 4.8, 243.18, 103.62, 238.38, 0.01, 0.17, 3.82, 
7, 2, eco1, 1, 472775, 1.5, 7.9, 3.9, 16.54, 8.45, 12.64, 0, 0, 3.86, 
7, 2, eco2, 2, 369410, 0.2, 13.7, 4.37, 1.9, 2.13, -2.47, 0, 0, 1.37, 
7, 2, eco3, 3, 292243, 0.9, 8.4, 4.93, 20.26, 11.7, 15.34, 0, 0, 5.72, 
7, 2, eco4, 4, 482063, 3.1, 9.3, 8.3, 55.79, 27.88, 47.49, 0, 0, 6.01, 
7, 2, eco5, 5, 279971, 1.7, 6.1, 1.88, 127.92, 54.78, 126.05, 0, 0, 4.59, 
7, 2, eco6, 6, 936093, 1.5, 9.8, 5.53, 4.51, 4.21, -1.01, 0, 0, 3.79, 
7, 2, eco7, 7, 521671, 1.1, 14, 5, 39.14, 19.96, 34.14, 0, 0, 2.82, 
7, 2, eco8, 8, 580739, 0.7, 8.6, 2.12, 4.04, 3.4, 1.92, 0, 0, 2.93, 
7, 2, eco9, 9, 336263, 1.9, 6, 1.44, 2.87, 2.09, 1.43, 0, 0, 3.12, 
7, 2, eco10, 10, 254883, 2.7, 13.2, 5.24, 167.68, 73.58, 162.44, 0, 0, 3.83, 
7, 3, eco1, 1, 472775, 11.3, 9.1, 7.63, 22.89, 10.89, 15.26, 0.01, 0.17, 4.28, 
7, 3, eco2, 2, 369410, 0.9, 16.4, 1.63, 1.64, 1.31, 0.01, 0, 0, 1.52, 
7, 3, eco3, 3, 292243, 11.7, 9.7, 7.49, 18.54, 9.72, 11.05, 0.01, 0.13, 9.41, 
7, 3, eco4, 4, 482063, 7.2, 10.7, 11.39, 64.58, 33.61, 53.19, 0.01, 0.08, 6.27, 
7, 3, eco5, 5, 279971, 10.3, 7.7, 3.23, 145.89, 56.07, 142.66, 0.01, 0.15, 5.66, 
7, 3, eco6, 6, 936093, 2.5, 11.5, 7.41, 5.52, 5.42, -1.89, 0, 0.01, 3.53, 
7, 3, eco7, 7, 521671, 7.3, 14.5, 7.03, 66.54, 32.85, 59.5, 0.01, 0.1, 3.22, 
7, 3, eco8, 8, 580739, 6.3, 11, 3.97, 5.19, 4.68, 1.22, 0.01, 0.06, 4.1, 
7, 3, eco9, 9, 336263, 15.9, 7.3, 3.99, 2.69, 2.15, -1.3, 0.02, 0.13, 2.16, 
7, 3, eco10, 10, 254883, 4.7, 14.5, 5.13, 216.64, 96.83, 211.51, 0.01, 0.07, 3.56, 
7, 4, eco1, 1, 472775, 0.5, 13.6, 5.27, 13.38, 8.32, 8.11, 0, 0, 3.37, 
7, 4, eco2, 2, 369410, 0, 21.6, 0, 0.48, 0.26, 0.47, 0, 0, 1.22, 
7, 4, eco3, 3, 292243, 0, 14.1, 8.08, 28.47, 18.83, 20.39, 0, 0, 7.23, 
7, 4, eco4, 4, 482063, 0.2, 14.7, 7.69, 54.49, 32.25, 46.81, 0, 0, 4.86, 
7, 4, eco5, 5, 279971, 0.1, 12.6, 8.16, 147.29, 77.33, 139.13, 0, 0, 4.19, 
7, 4, eco6, 6, 936093, 0.1, 15.6, 2.16, 2.9, 2.37, 0.74, 0, 0, 2.85, 
7, 4, eco7, 7, 521671, 0.1, 16.7, 3.1, 28.15, 14.8, 25.04, 0, 0, 2.64, 
7, 4, eco8, 8, 580739, 0.2, 16.1, 1.29, 3.24, 2.52, 1.95, 0, 0, 3.32, 
7, 4, eco9, 9, 336263, 0, 12.6, 4.61, 1.76, 2.21, -2.85, 0, 0, 1.57, 
7, 4, eco10, 10, 254883, 0.2, 17.3, 4.89, 82.37, 39.76, 77.48, 0, 0, 2.96, 
7, 5, eco1, 1, 472775, 2.3, 14.2, 5.87, 16.15, 9.76, 10.28, 0, 0, 3.35, 
7, 5, eco2, 2, 369410, 0.1, 23.7, 0, 0.38, 0.21, 0.38, 0, 0, 1.02, 
7, 5, eco3, 3, 292243, 0.4, 15.4, 6.13, 26.2, 16.95, 20.07, 0, 0, 5.98, 
7, 5, eco4, 4, 482063, 0.4, 15.8, 5.59, 45.91, 27.21, 40.32, 0, 0, 4.06, 
7, 5, eco5, 5, 279971, 1, 14.2, 7.78, 123.1, 64.64, 115.33, 0, 0, 3.83, 
7, 5, eco6, 6, 936093, 0, 16.9, 1, 1.74, 1.33, 0.74, 0, 0, 2.31, 
7, 5, eco7, 7, 521671, 0.4, 17, 2.93, 21.23, 11.27, 18.31, 0, 0, 2.32, 
7, 5, eco8, 8, 580739, 0, 18.5, 0.44, 1.68, 1.22, 1.24, 0, 0, 2.67, 
7, 5, eco9, 9, 336263, 1.1, 14.4, 3.1, 1.72, 1.82, -1.38, 0, 0, 1.78, 
7, 5, eco10, 10, 254883, 0.5, 17.6, 5.02, 61.91, 29.86, 56.89, 0, 0, 2.63, 
7, 6, eco1, 1, 472775, 0, 20.1, 0.99, 7.08, 3.89, 6.09, 0, 0, 2.68, 
7, 6, eco2, 2, 369410, 0, 29.1, 0, 0.4, 0.22, 0.4, 0, 0, 0.81, 
7, 6, eco3, 3, 292243, 0, 21.6, 2.46, 15.31, 9.5, 12.85, 0, 0, 4.79, 
7, 6, eco4, 4, 482063, 0, 21.3, 2.72, 29.89, 17.5, 27.18, 0, 0, 3.25, 
7, 6, eco5, 5, 279971, 0, 20.4, 5.69, 63.47, 33.59, 57.78, 0, 0, 3.06, 
7, 6, eco6, 6, 936093, 0, 22.4, 0.26, 0.89, 0.62, 0.64, 0, 0, 1.84, 
7, 6, eco7, 7, 521671, 0, 19.9, 2.11, 11.12, 5.9, 9.01, 0, 0, 1.86, 
7, 6, eco8, 8, 580739, 0, 24.4, 0.21, 0.89, 0.65, 0.68, 0, 0, 2.14, 
7, 6, eco9, 9, 336263, 0, 20.6, 0.03, 1.08, 0.67, 1.05, 0, 0, 1.42, 
7, 6, eco10, 10, 254883, 0, 20.8, 4.22, 32.59, 15.56, 28.37, 0, 0, 2.1, 
8, 7, eco1, 1, 472775, 0.4, 23.5, 0.84, 5.59, 2.94, 4.75, 0, 0, 2.34, 
8, 7, eco2, 2, 369410, 0.2, 32.3, 0, 0.47, 0.25, 0.47, 0, 0, 0.74, 
8, 7, eco3, 3, 292243, 0, 24.6, 2.04, 10.12, 5.57, 8.08, 0, 0, 3.83, 
8, 7, eco4, 4, 482063, 0.4, 24.5, 2.31, 20.98, 11.44, 18.67, 0, 0, 2.81, 
8, 7, eco5, 5, 279971, 1.4, 22.8, 6.1, 64.14, 32.82, 58.03, 0, 0, 3.07, 
8, 7, eco6, 6, 936093, 0.2, 25.5, 0.19, 0.8, 0.54, 0.61, 0, 0, 1.57, 
8, 7, eco7, 7, 521671, 0, 23.1, 1.65, 7.89, 3.95, 6.23, 0, 0, 1.5, 
8, 7, eco8, 8, 580739, 0, 27.8, 0.14, 0.77, 0.56, 0.62, 0, 0, 1.71, 
8, 7, eco9, 9, 336263, 0.1, 23.4, 0, 0.84, 0.51, 0.83, 0, 0, 1.18, 
8, 7, eco10, 10, 254883, 0.2, 24.5, 3.26, 25.44, 11.65, 22.18, 0, 0, 1.76, 
8, 8, eco1, 1, 472775, 2, 22.1, 1.23, 8.56, 4.48, 7.32, 0, 0, 2.34, 
8, 8, eco2, 2, 369410, 1.8, 30.1, 0, 0.57, 0.31, 0.57, 0, 0, 0.6, 
8, 8, eco3, 3, 292243, 0.3, 23.2, 2.21, 9.24, 5.18, 7.03, 0, 0, 3.2, 
8, 8, eco4, 4, 482063, 2.7, 23.2, 3.25, 34.98, 18.98, 31.73, 0, 0, 3.06, 
8, 8, eco5, 5, 279971, 5.1, 20.8, 6.89, 184.58, 93.28, 177.69, 0.01, 0.03, 3.08, 
8, 8, eco6, 6, 936093, 1.8, 24.2, 0.34, 1.2, 0.83, 0.86, 0, 0, 1.88, 
8, 8, eco7, 7, 521671, 0.3, 23.2, 1.67, 7.54, 3.77, 5.87, 0, 0, 1.32, 
8, 8, eco8, 8, 580739, 0.5, 25.9, 0.19, 0.78, 0.58, 0.59, 0, 0, 1.61, 
8, 8, eco9, 9, 336263, 1.8, 21.7, 0.01, 1.23, 0.75, 1.21, 0, 0, 1.7, 
8, 8, eco10, 10, 254883, 0.5, 24.6, 3.47, 25.93, 11.82, 22.46, 0, 0, 1.62, 
8, 9, eco1, 1, 472775, 1.3, 21.5, 1.15, 8.6, 4.51, 7.45, 0, 0, 2.03, 
8, 9, eco2, 2, 369410, 0.9, 29.3, 0, 0.5, 0.27, 0.5, 0, 0, 0.21, 
8, 9, eco3, 3, 292243, 1.1, 22.4, 2.5, 11.43, 6.4, 8.93, 0, 0, 3.07, 
8, 9, eco4, 4, 482063, 0.4, 22.6, 2.66, 25.16, 13.79, 22.5, 0, 0, 2.66, 
8, 9, eco5, 5, 279971, 2.5, 20.1, 6.82, 137.16, 70.84, 130.34, 0, 0, 3.3, 
8, 9, eco6, 6, 936093, 0.6, 23.6, 0.31, 1.05, 0.72, 0.73, 0, 0, 1.77, 
8, 9, eco7, 7, 521671, 0.1, 24, 1.47, 6.92, 3.42, 5.45, 0, 0, 1.09, 
8, 9, eco8, 8, 580739, 0.2, 24.4, 0.21, 0.72, 0.54, 0.52, 0, 0, 1.4, 
8, 9, eco9, 9, 336263, 0.3, 20.3, 0.04, 1, 0.62, 0.95, 0, 0, 1.51, 
8, 9, eco10, 10, 254883, 0.1, 25.3, 2.99, 24.04, 10.83, 21.05, 0, 0, 1.35, 
8, 10, eco1, 1, 472775, 1.2, 18, 1.56, 10.04, 5.46, 8.48, 0, 0, 2.12, 
8, 10, eco2, 2, 369410, 0, 24.4, 0, 0.35, 0.19, 0.35, 0, 0, 0.18, 
8, 10, eco3, 3, 292243, 1, 18.5, 3.11, 15.61, 8.79, 12.5, 0, 0, 2.93, 
8, 10, eco4, 4, 482063, 0.6, 19, 3.29, 29.85, 16.53, 26.56, 0, 0, 2.39, 
8, 10, eco5, 5, 279971, 0.7, 16.4, 6.87, 119.69, 62.37, 112.82, 0, 0, 2.95, 
8, 10, eco6, 6, 936093, 0.1, 19.4, 0.42, 0.96, 0.69, 0.54, 0, 0, 1.48, 
8, 10, eco7, 7, 521671, 1, 21.5, 2.47, 9.88, 5.01, 7.41, 0, 0, 1.33, 
8, 10, eco8, 8, 580739, 0.6, 19.3, 0.38, 0.89, 0.69, 0.51, 0, 0, 1.37, 
8, 10, eco9, 9, 336263, 2.1, 16.5, 2.04, 2.35, 1.95, 0.3, 0, 0, 1.44, 
8, 10, eco10, 10, 254883, 0.7, 21.8, 5.02, 29.21, 13.53, 24.18, 0, 0, 1.35, 
8, 11, eco1, 1, 472775, 2, 12.1, 10.02, 22.19, 13.61, 12.17, 0, 0, 2.4, 
8, 11, eco2, 2, 369410, 0.1, 17, 0.49, 0.56, 0.42, 0.07, 0, 0, 0.21, 
8, 11, eco3, 3, 292243, 1.1, 12.6, 9.77, 28.9, 17.66, 19.13, 0, 0, 2.86, 
8, 11, eco4, 4, 482063, 1.7, 13.2, 12.04, 66.44, 37.66, 54.4, 0, 0, 2.61, 
8, 11, eco5, 5, 279971, 2.1, 10.4, 9.08, 186.12, 94.72, 177.04, 0, 0, 3.23, 
8, 11, eco6, 6, 936093, 1.4, 13.7, 5.04, 3.67, 3.53, -1.37, 0, 0, 1.78, 
8, 11, eco7, 7, 521671, 0.9, 18, 3.19, 16.17, 8.14, 12.98, 0, 0, 1.32, 
8, 11, eco8, 8, 580739, 0.3, 12.6, 2.76, 1.82, 1.87, -0.94, 0, 0, 1.22, 
8, 11, eco9, 9, 336263, 1.4, 10.3, 8.68, 2.92, 3.95, -5.76, 0, 0, 1.54, 
8, 11, eco10, 10, 254883, 1.2, 17.4, 5.94, 68.83, 31.39, 62.89, 0, 0, 1.5, 
8, 12, eco1, 1, 472775, 17.6, 7.4, 3.65, 17.68, 5.71, 14.03, 0.02, 0.17, 4.17, 
8, 12, eco2, 2, 369410, 3.4, 12.5, 7.97, 3.39, 3.86, -4.58, 0, 0.01, 1.63, 
8, 12, eco3, 3, 292243, 11.2, 8, 3.97, 18.4, 7.08, 14.43, 0.01, 0.07, 8.36, 
8, 12, eco4, 4, 482063, 12.1, 9.1, 7.58, 52.09, 20.77, 44.52, 0.01, 0.08, 6.01, 
8, 12, eco5, 5, 279971, 16.7, 6.1, 2.01, 116.27, 34.14, 114.26, 0.02, 0.15, 5.66, 
8, 12, eco6, 6, 936093, 11.1, 9.8, 5.74, 3.73, 3.07, -2, 0.01, 0.07, 4.5, 
8, 12, eco7, 7, 521671, 10.1, 14.2, 7.11, 70.32, 32.99, 63.21, 0.01, 0.14, 3.26, 
8, 12, eco8, 8, 580739, 7.4, 8.2, 1.75, 2.64, 1.71, 0.89, 0.01, 0.04, 4.23, 
8, 12, eco9, 9, 336263, 18.9, 5.4, 0.93, 2.37, 1.19, 1.44, 0.02, 0.12, 2.23, 
8, 12, eco10, 10, 254883, 9.3, 13.7, 5.32, 223.93, 95.71, 218.61, 0.01, 0.2, 3.79, 
8, 1, eco1, 1, 472775, 1, 11.7, 6.53, 15.5, 9.52, 8.97, 0, 0, 3.54, 
8, 1, eco2, 2, 369410, 0, 15.9, 1.94, 1.86, 1.51, -0.07, 0, 0, 1.31, 
8, 1, eco3, 3, 292243, 0, 12, 8.17, 30.51, 18.19, 22.33, 0, 0, 6.5, 
8, 1, eco4, 4, 482063, 0.8, 13.1, 9, 66.65, 37.98, 57.65, 0, 0, 4.85, 
8, 1, eco5, 5, 279971, 0.7, 10.6, 5.37, 161.07, 83.46, 155.7, 0, 0, 4.48, 
8, 1, eco6, 6, 936093, 0.2, 13.3, 4.49, 4.05, 3.66, -0.45, 0, 0, 3.55, 
8, 1, eco7, 7, 521671, 0.1, 16.4, 1.79, 40.22, 20.81, 38.43, 0, 0, 2.64, 
8, 1, eco8, 8, 580739, 0.1, 10.6, 3.26, 3.77, 3.34, 0.52, 0, 0, 3.34, 
8, 1, eco9, 9, 336263, 0.4, 9.8, 4.58, 1.77, 2.17, -2.8, 0, 0, 1.8, 
8, 1, eco10, 10, 254883, 0.4, 15.8, 3.77, 131.15, 63.73, 127.38, 0, 0, 3.13, 
8, 2, eco1, 1, 472775, 12.6, 10.7, 10.41, 26.28, 13.27, 15.87, 0.01, 0.16, 4.33, 
8, 2, eco2, 2, 369410, 1.5, 16.5, 2.11, 2.86, 2.13, 0.76, 0, 0, 1.35, 
8, 2, eco3, 3, 292243, 8.9, 10.8, 8.37, 24.99, 12.77, 16.63, 0.01, 0.08, 9.09, 
8, 2, eco4, 4, 482063, 8.1, 12, 11.9, 75.77, 39.92, 63.87, 0.01, 0.08, 5.94, 
8, 2, eco5, 5, 279971, 11.3, 9.4, 5.33, 169.96, 71.48, 164.63, 0.01, 0.18, 5.6, 
8, 2, eco6, 6, 936093, 4.9, 12.4, 7.16, 6.39, 5.74, -0.77, 0.01, 0.02, 4.14, 
8, 2, eco7, 7, 521671, 6.8, 15.2, 5.31, 75.17, 36.78, 69.86, 0.01, 0.08, 3.53, 
8, 2, eco8, 8, 580739, 5.8, 11.9, 4.01, 5.28, 4.56, 1.27, 0.01, 0.04, 4.37, 
8, 2, eco9, 9, 336263, 12.1, 8.7, 7.76, 3.71, 3.83, -4.05, 0.01, 0.09, 2.75, 
8, 2, eco10, 10, 254883, 5.2, 15, 4.94, 246.57, 114.34, 241.63, 0.01, 0.08, 3.65, 
8, 3, eco1, 1, 472775, 2.2, 11.5, 8.32, 19.48, 12.18, 11.16, 0, 0, 4.02, 
8, 3, eco2, 2, 369410, 0.1, 18.6, 0.19, 0.72, 0.44, 0.53, 0, 0, 1.14, 
8, 3, eco3, 3, 292243, 1.9, 11.9, 8.6, 31.51, 19.09, 22.9, 0, 0, 7.66, 
8, 3, eco4, 4, 482063, 2.4, 12.4, 10.99, 70.39, 40.33, 59.4, 0, 0, 5.16, 
8, 3, eco5, 5, 279971, 1.7, 10.4, 5.8, 176.61, 93.32, 170.81, 0, 0, 4.72, 
8, 3, eco6, 6, 936093, 1, 13, 5.28, 4.27, 3.97, -1.02, 0, 0, 3.66, 
8, 3, eco7, 7, 521671, 1.8, 16.6, 2.08, 45.4, 23.59, 43.32, 0, 0, 3.36, 
8, 3, eco8, 8, 580739, 0.9, 13.2, 3.02, 3.86, 3.32, 0.84, 0, 0, 3.79, 
8, 3, eco9, 9, 336263, 2.9, 9.6, 8.35, 3.34, 4.09, -5.01, 0, 0, 2.86, 
8, 3, eco10, 10, 254883, 1.6, 16.4, 4.31, 141.62, 69.3, 137.31, 0, 0, 3.38, 
8, 4, eco1, 1, 472775, 3.3, 13.8, 8.43, 26.07, 15.7, 17.64, 0, 0.01, 3.44, 
8, 4, eco2, 2, 369410, 0.5, 21, 0.01, 0.53, 0.29, 0.52, 0, 0, 1.12, 
8, 4, eco3, 3, 292243, 0.6, 14, 7.94, 32.97, 20.51, 25.03, 0, 0, 6.4, 
8, 4, eco4, 4, 482063, 3.1, 14.7, 9.59, 77.73, 45.1, 68.14, 0, 0.01, 4.61, 
8, 4, eco5, 5, 279971, 3.2, 12.4, 10.1, 211.96, 114.15, 201.86, 0, 0.01, 4.18, 
8, 4, eco6, 6, 936093, 1.7, 15, 3.51, 4.43, 3.64, 0.93, 0, 0, 3.23, 
